time,ERCOT_WEST_2022
1989,258.2116
1990,180.3359
1991,38.3555
1992,33.7107
1993,30.219
1994,27.7596
1995,28.1312
1996,30.5527
1997,39.3024
1998,54.926
1999,65.9777
2000,42.2063
2001,37.7561
2002,36.8286
2003,33.8638
2004,34.5314
2005,42.4897
2006,41.1807
2007,38.9444
2008,40.278
2009,36.3252
2010,45.1311
2011,58.1957
2012,44.2307
2013,33.3092
2014,31.7752
2015,18.6684
2016,18.0015
2017,22.6378
2018,27.0778
2019,43.6582
2020,42.0435
2021,32.1854
2022,33.3585
2023,56.744
2024,37.4958
2025,38.2931
2026,45.0253
2027,36.4897
2028,36.7535
2029,35.4983
2030,57.6549
2031,59.5814
2032,47.6565
2033,53.4957
2034,100.4479
2035,329.4903
2036,59.9563
2037,38.5307
2038,53.6299
2039,26.8347
2040,20.1075
2041,19.5719
2042,7.0221
2043,1.7129
2044,-0.5723
2045,-0.4765
2046,3.1328
2047,18.0019
2048,7.5028
2049,4.596
2050,6.6709
2051,7.9808
2052,12.4338
2053,23.6092
2054,29.8979
2055,33.2436
2056,46.5066
2057,44.2442
2058,46.2198
2059,53.9647
2060,34.1777
2061,10.0936
2062,4.6612
2063,3.4754
2064,3.9597
2065,1.8966
2066,1.9984
2067,15.3872
2068,21.5194
2069,25.5534
2070,51.971
2071,38.8446
2072,27.7734
2073,6.9806
2074,11.463
2075,29.7397
2076,100.0052
2077,37.9491
2078,45.7843
2079,40.8655
2080,25.1019
2081,35.4341
2082,33.9342
2083,107.9804
2084,98.3079
2085,31.8629
2086,21.8119
2087,-0.9264
2088,-2.2242
2089,-2.4041
2090,-2.7435
2091,-2.6238
2092,-2.2432
2093,25.4584
2094,85.5335
2095,42.7956
2096,8.8704
2097,2.112
2098,1.621
2099,0.9434
2100,-0.2769
2101,1.0359
2102,1.4778
2103,-0.8088
2104,-1.404
2105,-1.1744
2106,-0.2848
2107,4.9145
2108,13.8513
2109,32.8362
2110,47.261
2111,93.4311
2112,179.3797
2113,56.2344
2114,34.9898
2115,31.2846
2116,25.3993
2117,30.4646
2118,104.2175
2119,9.8291
2120,-1.7732
2121,-3.4286
2122,-4.1948
2123,-4.7351
2124,-5.2096
2125,-2.7036
2126,-0.7784
2127,0.6079
2128,1.6895
2129,12.6568
2130,29.1679
2131,58.4686
2132,66.0846
2133,45.2383
2134,36.6012
2135,31.6228
2136,34.0639
2137,35.1511
2138,31.5093
2139,26.5938
2140,24.9039
2141,29.6735
2142,33.0698
2143,37.6248
2144,32.7577
2145,30.1921
2146,27.7452
2147,27.2991
2148,27.9123
2149,27.7337
2150,28.0633
2151,30.4568
2152,33.5398
2153,36.0874
2154,42.2883
2155,218.8466
2156,202.9415
2157,60.0967
2158,44.3133
2159,34.7592
2160,35.4666
2161,33.3364
2162,25.8549
2163,14.3868
2164,10.3139
2165,14.853
2166,33.3753
2167,20.1007
2168,5.616
2169,3.3229
2170,-2.1514
2171,-3.0607
2172,-4.2652
2173,-4.9651
2174,-4.907
2175,-4.493
2176,-3.2745
2177,-2.4666
2178,-1.8118
2179,20.0167
2180,31.5541
2181,29.0035
2182,31.6997
2183,35.0446
2184,33.398
2185,40.0307
2186,35.0752
2187,33.5373
2188,30.0078
2189,32.0882
2190,45.8759
2191,58.0395
2192,45.1613
2193,36.5087
2194,38.8128
2195,40.4161
2196,46.5739
2197,47.9323
2198,52.6093
2199,50.6723
2200,52.671
2201,51.6624
2202,50.8366
2203,80.6978
2204,60.4661
2205,43.6703
2206,44.1824
2207,33.1487
2208,14.301
2209,-0.7169
2210,2.3598
2211,0.6295
2212,-1.324
2213,-0.3086
2214,1.2346
2215,1.0521
2216,-1.1432
2217,-1.2867
2218,-2.1005
2219,-1.2263
2220,-0.1623
2221,3.6213
2222,9.9575
2223,19.2458
2224,22.7919
2225,37.3128
2226,35.0005
2227,45.1547
2228,34.9031
2229,31.6565
2230,49.9307
2231,28.0291
2232,19.3237
2233,23.1177
2234,29.3555
2235,32.0146
2236,27.3034
2237,28.8625
2238,37.2538
2239,50.3003
2240,48.1006
2241,39.4057
2242,36.885
2243,43.7274
2244,53.3705
2245,61.2842
2246,52.1495
2247,50.9818
2248,59.8678
2249,52.2966
2250,57.5552
2251,549.1866
2252,190.8587
2253,96.2124
2254,69.2548
2255,70.8546
2256,52.1308
2257,44.6025
2258,38.2023
2259,30.9172
2260,26.4471
2261,31.4496
2262,38.4122
2263,32.349
2264,9.5469
2265,1.2262
2266,0.7701
2267,0.0593
2268,-0.3178
2269,0.0004
2270,0.9512
2271,4.9092
2272,2.9866
2273,5.4994
2274,3.0568
2275,28.7183
2276,112.0663
2277,44.6245
2278,77.9574
2279,17.1703
2280,12.6819
2281,12.9181
2282,7.0447
2283,2.1572
2284,-2.7676
2285,-0.9779
2286,1.7942
2287,18.8138
2288,4.239
2289,-2.303
2290,-4.1887
2291,-2.7002
2292,-0.6372
2293,0.5199
2294,4.1573
2295,9.4075
2296,10.8679
2297,11.0452
2298,25.0069
2299,48.9304
2300,56.6426
2301,45.13
2302,48.2504
2303,27.1642
2304,26.5193
2305,13.8146
2306,18.6584
2307,18.3464
2308,29.6845
2309,34.7683
2310,42.2397
2311,41.4139
2312,32.1843
2313,10.5452
2314,0.2741
2315,1.6005
2316,15.6273
2317,14.9674
2318,13.5018
2319,4.4669
2320,3.2761
2321,0.8953
2322,17.2711
2323,219.7955
2324,393.8184
2325,153.6114
2326,42.0308
2327,38.1621
2328,37.6108
2329,34.8208
2330,26.5696
2331,27.1584
2332,26.1942
2333,32.5722
2334,44.9327
2335,45.1364
2336,34.2927
2337,24.5636
2338,26.6868
2339,25.4571
2340,26.0875
2341,27.5458
2342,28.4223
2343,25.7737
2344,23.3782
2345,26.3118
2346,34.0728
2347,64.8867
2348,123.9718
2349,63.5808
2350,62.1229
2351,51.5443
2352,57.5138
2353,52.7251
2354,119.2675
2355,30.1381
2356,23.6917
2357,10.5703
2358,2.034
2359,0.3002
2360,-0.4257
2361,-3.7192
2362,-1.5012
2363,-2.6502
2364,-3.6057
2365,-3.1276
2366,-2.7797
2367,-2.3205
2368,-1.878
2369,-3.0973
2370,-11.1525
2371,-6.5799
2372,5.1689
2373,-0.9522
2374,-0.8424
2375,-1.1447
2376,-1.5269
2377,-4.2429
2378,-17.6909
2379,-23.3121
2380,-22.1462
2381,-18.1109
2382,-6.0787
2383,-1.1779
2384,-0.3019
2385,-0.5043
2386,0.3794
2387,58.8573
2388,932.5204
2389,199.0636
2390,212.9569
2391,55.3644
2392,51.031
2393,50.388
2394,44.4821
2395,207.7822
2396,73.2538
2397,56.9514
2398,51.293
2399,82.4132
2400,46.0335
2401,29.3097
2402,25.7966
2403,24.9925
2404,31.9757
2405,54.8497
2406,60.4576
2407,57.4057
2408,45.5836
2409,35.2238
2410,23.1707
2411,33.3293
2412,51.9776
2413,64.6292
2414,68.3258
2415,70.1027
2416,40.9644
2417,59.4144
2418,19.9405
2419,255.5749
2420,140.5085
2421,55.9482
2422,44.3139
2423,18.1702
2424,-12.2954
2425,-22.4614
2426,-24.0094
2427,-23.5136
2428,-16.6723
2429,-2.4595
2430,0.6133
2431,2.9782
2432,-1.2996
2433,-2.9661
2434,-2.9795
2435,-1.7912
2436,-1.0773
2437,-1.8784
2438,-6.1186
2439,-9.0145
2440,-3.2335
2441,-6.1748
2442,-3.7187
2443,-0.7716
2444,55.0005
2445,54.687
2446,55.5325
2447,48.5685
2448,55.4548
2449,45.1302
2450,35.5083
2451,33.1405
2452,37.8051
2453,48.2598
2454,28.363
2455,-0.13
2456,-0.2373
2457,0.5307
2458,37.0422
2459,2.5568
2460,0.9764
2461,0.0933
2462,0.5637
2463,1.9221
2464,0.965
2465,2.0456
2466,33.5233
2467,170.0587
2468,202.0406
2469,83.3954
2470,61.8357
2471,54.9188
2472,48.7734
2473,41.1228
2474,33.4194
2475,22.436
2476,14.9534
2477,22.867
2478,28.866
2479,29.7174
2480,24.2495
2481,3.3515
2482,1.2754
2483,2.2736
2484,19.3161
2485,17.7743
2486,4.9421
2487,1.2242
2488,0.3709
2489,-0.0013
2490,-1.2023
2491,5.4841
2492,19.478
2493,-2.4698
2494,-6.1517
2495,-7.4632
2496,-18.69
2497,-19.557
2498,-18.9251
2499,-15.9745
2500,-18.1354
2501,-7.8665
2502,-2.6727
2503,-2.9705
2504,-1.6552
2505,-2.4417
2506,-1.1163
2507,-0.8276
2508,0.5587
2509,36.9902
2510,7.0234
2511,-3.715
2512,-5.3479
2513,-3.9823
2514,33.1073
2515,74.9432
2516,70.1838
2517,63.8244
2518,65.6868
2519,55.9176
2520,40.9569
2521,38.1665
2522,34.5623
2523,37.9513
2524,36.5218
2525,35.9866
2526,36.9743
2527,30.2089
2528,2.8346
2529,-3.7027
2530,-0.6053
2531,-0.1283
2532,0.1212
2533,38.1521
2534,44.7565
2535,60.5804
2536,65.8121
2537,77.7962
2538,70.8036
2539,84.5825
2540,73.7459
2541,65.0679
2542,58.8281
2543,61.5717
2544,66.0845
2545,56.4487
2546,53.957
2547,71.9263
2548,69.1665
2549,67.788
2550,71.8998
2551,64.9409
2552,51.6623
2553,47.4985
2554,48.7783
2555,41.9521
2556,36.9631
2557,36.85
2558,41.8438
2559,54.5036
2560,66.7977
2561,68.7548
2562,71.0036
2563,113.7712
2564,133.2431
2565,80.7563
2566,67.3413
2567,52.554
2568,52.5618
2569,47.136
2570,44.1417
2571,43.6145
2572,46.6586
2573,46.4825
2574,57.1429
2575,45.3244
2576,34.4503
2577,8.321
2578,-6.0124
2579,-0.5205
2580,5.1866
2581,19.5405
2582,26.0119
2583,35.4339
2584,31.5248
2585,13.9324
2586,28.3971
2587,66.5921
2588,75.6589
2589,39.4622
2590,49.1746
2591,36.8145
2592,32.172
2593,27.3083
2594,27.9482
2595,24.0188
2596,31.2027
2597,33.1144
2598,59.5369
2599,46.8206
2600,14.1534
2601,-0.0746
2602,-0.5123
2603,-1.3083
2604,-1.7752
2605,-2.9439
2606,-2.8804
2607,-4.0044
2608,-6.3266
2609,-12.7102
2610,-10.1975
2611,-2.5584
2612,-3.051
2613,-3.2284
2614,-3.3434
2615,-3.3929
2616,-3.623
2617,-3.6986
2618,-3.7315
2619,-3.7636
2620,-3.9713
2621,-3.1373
2622,-1.5478
2623,-0.688
2624,-2.7684
2625,-3.1807
2626,-0.9369
2627,0.4771
2628,1.8261
2629,14.8254
2630,33.9417
2631,41.3477
2632,56.5352
2633,61.6548
2634,41.787
2635,136.8372
2636,75.1867
2637,62.5981
2638,46.7328
2639,16.9585
2640,-0.3587
2641,-0.6429
2642,-0.7119
2643,-1.5157
2644,-0.9225
2645,-0.0101
2646,29.4293
2647,22.5142
2648,0.4018
2649,-1.0917
2650,-0.8977
2651,1.3574
2652,20.4603
2653,38.0293
2654,34.475
2655,4.8638
2656,-3.485
2657,-4.408
2658,-3.5385
2659,-7.0774
2660,1.6733
2661,-2.1239
2662,-2.8507
2663,-11.3107
2664,-9.3256
2665,-3.3424
2666,-3.7381
2667,-2.2141
2668,-2.051
2669,-2.2223
2670,-2.4903
2671,-2.144
2672,-2.6518
2673,-5.1762
2674,-7.158
2675,-7.6504
2676,-7.0339
2677,-8.2023
2678,-12.1586
2679,-12.4849
2680,-9.0471
2681,-5.5849
2682,-4.2086
2683,-1.6877
2684,-0.7492
2685,-0.5975
2686,0.3463
2687,0.5196
2688,0.1491
2689,-0.4747
2690,-0.6399
2691,-1.7784
2692,-11.0189
2693,-5.9688
2694,-2.6017
2695,-0.6015
2696,-0.848
2697,-2.4761
2698,-1.3092
2699,-0.8145
2700,-0.8656
2701,-0.5347
2702,-0.2486
2703,-0.0067
2704,-0.2074
2705,-0.1373
2706,0.1193
2707,33.2081
2708,69.5395
2709,54.891
2710,40.5424
2711,30.6879
2712,46.5568
2713,41.6211
2714,42.3091
2715,42.1666
2716,50.4639
2717,64.4879
2718,52.7398
2719,43.1398
2720,30.3076
2721,23.9456
2722,27.3632
2723,11.0199
2724,0.0634
2725,0.07
2726,13.9193
2727,38.3838
2728,45.4385
2729,51.1798
2730,52.0612
2731,59.5753
2732,61.3212
2733,57.4733
2734,40.8491
2735,38.2475
2736,42.0224
2737,41.3757
2738,52.0067
2739,59.228
2740,55.6599
2741,46.9696
2742,45.6691
2743,41.622
2744,20.3367
2745,-0.8502
2746,-0.8591
2747,2.3484
2748,9.4755
2749,14.2765
2750,12.7983
2751,14.0914
2752,14.0479
2753,10.6361
2754,12.6792
2755,35.5405
2756,90.5983
2757,70.9038
2758,73.671
2759,61.0124
2760,56.2779
2761,43.716
2762,41.4012
2763,43.4695
2764,68.232
2765,60.9252
2766,68.4283
2767,55.0183
2768,41.1227
2769,32.0814
2770,-47.6123
2771,41.67
2772,46.8256
2773,47.2233
2774,43.152
2775,44.9834
2776,40.3012
2777,46.3361
2778,42.8146
2779,60.8223
2780,143.0517
2781,125.0279
2782,97.3549
2783,48.0488
2784,53.8345
2785,40.5931
2786,21.5163
2787,26.019
2788,37.0595
2789,51.8448
2790,64.8752
2791,55.1214
2792,46.4347
2793,46.3502
2794,32.4376
2795,17.3394
2796,3.3313
2797,0.7549
2798,0.2921
2799,0.0253
2800,-0.0307
2801,-1.4959
2802,-0.1387
2803,101.344
2804,237.6503
2805,151.2447
2806,116.1955
2807,97.6127
2808,44.3044
2809,37.7941
2810,60.7234
2811,71.0696
2812,89.2075
2813,139.6406
2814,186.5335
2815,89.8434
2816,37.7819
2817,3.2457
2818,3.6936
2819,13.7794
2820,20.9907
2821,9.3763
2822,2.8788
2823,0.6562
2824,0.6918
2825,0.4047
2826,-1.6283
2827,12.9336
2828,375.908
2829,268.0658
2830,80.7307
2831,15.9153
2832,3.6686
2833,4.6323
2834,2.2195
2835,3.9361
2836,3.8719
2837,7.609
2838,19.5598
2839,17.0664
2840,-0.7846
2841,-1.3856
2842,-1.2608
2843,-0.3154
2844,7.1495
2845,15.8842
2846,15.019
2847,9.5831
2848,2.8278
2849,1.8612
2850,1.5501
2851,43.2957
2852,69.7437
2853,51.2913
2854,48.1854
2855,41.5869
2856,42.2833
2857,39.5986
2858,42.3412
2859,41.7922
2860,41.0282
2861,39.2113
