Date,Hour,Scenario 1,Scenario 2,Scenario 3,Scenario 4,Scenario 5,Scenario 6,Scenario 7,Scenario 8,Scenario 9,Scenario 10
2020-07-12,43,25.047090876697727,29.413686163543087,37.34348067529383,42.01961692190508,20.50815218717309,36.42066145412897,35.28147995680026,38.92104830260703,38.64535708775641,35.491738918065444
2020-07-12,44,25.269195141455608,32.40800251417594,38.77418528236684,36.714956803234216,35.58470387614696,34.94817290177455,40.02219076328869,37.38178442470512,34.39756416887651,30.033737699530136
2020-07-12,45,39.19495311894106,30.836497706874056,32.85298187425663,29.97597610620437,19.888831663081262,36.150206553799805,30.97469925567344,30.62782318791844,27.332578286621874,38.56754072284384
2020-07-12,46,25.753811619701494,27.997791855490117,20.693949719954617,33.496240044949,24.887174449614324,21.22293586968234,24.78041805521156,17.76787363230367,23.90118858705723,28.262341635530476
2020-07-12,47,30.006544738958247,28.213938720271926,32.38090119005717,22.61674289999503,22.31416367961994,20.699696300726647,26.946934951250228,22.795273846278874,26.54122531930252,28.829746486333228
2020-07-13,0,21.38509447335801,25.121585801211246,25.263003685334823,22.929060188539513,26.865853436193746,23.91282191363597,22.02512539303732,14.994586165733445,26.15961633832466,23.04879914749531
2020-07-13,1,20.709209020423614,17.105299976087856,20.129486628858448,15.550775392232012,30.713040524970964,23.242771103948936,19.44281574321933,21.037375657362244,26.86254383360969,15.101522192051972
2020-07-13,2,12.50984863913395,16.968856600173257,9.932436871055641,16.751423655069498,23.316115665601146,23.19545089512769,21.3959970050948,18.706329323320883,22.27616157741991,3.8656729452248086
2020-07-13,3,15.874188728654712,20.77034929310536,17.19613827355206,15.996591910843671,22.94445581490513,18.61171337078455,17.478924848356257,15.858926362699714,18.86338141799833,28.67068550548192
2020-07-13,4,11.267764642394736,6.2653958732078445,18.711470616210967,19.92760952896316,22.41452705013165,20.118970654742903,19.40377798224293,13.02410772100384,14.524474177651879,22.895936559860292
2020-07-13,5,17.01061812518871,20.710894709770077,18.927565362443236,21.327753473558076,15.450096619295167,20.84616398948026,15.785461317671764,19.13254341619377,18.936380289916787,23.41090564905746
2020-07-13,6,0.9743678642376513,4.389709944061332,0.0,0.0,0.0,0.0,0.4107260887062161,0.0,9.894009662116947,3.861818659668909
2020-07-13,7,0.0,0.0,0.0,0.9053957134634515,0.0,1.4840994473524347,0.0,1.2247322422706834,4.170792179754972,0.0
2020-07-13,8,0.0,8.849810675530643,2.986663519102984,0.0,4.842968632686548,0.0,0.0,1.5221804432915722,2.6307228986776385,0.0
2020-07-13,9,17.607854425588172,19.32979637808254,19.16187521478889,10.916335770283764,16.512760385362775,22.70047497556252,21.22101937504907,27.906614072039005,8.470568995455404,24.36475840191291
2020-07-13,10,19.66287985303628,18.503364956452984,19.162773443384722,22.032105966769404,25.867549201672887,18.665720811953687,17.51773720898038,12.702447679366507,20.572352645254547,17.14167337602523
2020-07-13,11,14.995821957312108,13.829125185187584,27.234686097486897,17.994273457227784,16.15415946994713,21.787986270682385,29.79243038355032,18.591668264645,24.3345459130973,4.180059536527796
2020-07-13,12,28.46013394924795,29.92254423401365,25.879454536194288,25.52220904923192,15.879387635046044,18.59963447754395,21.966282202474456,17.279985976604717,28.44260464400742,23.619952129549105
2020-07-13,13,20.528378029946655,26.7926572648059,18.688465714110595,28.30235553575272,29.76551136779313,26.277996358768572,31.287177057638488,24.69548328418665,19.917967280419305,25.219584253749176
2020-07-13,14,17.87757777328723,24.49354401895507,18.00830838145669,27.704699268422488,26.95435931045908,23.215648504194423,34.883288231899684,30.22878390541913,25.433697666769618,24.002618679799642
2020-07-13,15,32.5478496989347,33.94327207042904,30.32239253686928,25.393997080998968,25.115751033851623,24.34923400673867,28.83895822103715,35.61125845041292,11.49625271802463,42.27148453032996
2020-07-13,16,30.989790250978757,38.37351965493026,36.52630801589055,21.58583140115372,30.60268469089772,29.313591306858164,26.155552884071792,22.172816222302927,28.4081081285462,30.301426469720745
